measure,icc_mean,icc_sd,lower_bound,upper_bound,group
84_23,0.2479152793371773,0.12845039491366297,-0.46838974735882677,0.7770105204735304,hv
84_24,0.09209615176005122,0.1135750974076026,-0.5804991620387244,0.7044920064080019,hv
84_25,0.042974279592635944,0.06656251665029908,-0.6155635061659909,0.6813593080548972,hv
84_26,0.26999987583796625,0.15444732429249758,-0.4403547009280785,0.7844074811493497,hv
84_27,0.14221748401238843,0.1207643057980455,-0.4873350195939527,0.7170219917579322,hv
84_28,0.07093742635890225,0.09813800632658215,-0.5874637561100203,0.6932964031254735,hv
84_29,0.39734583195836815,0.1195270983396165,-0.32905875096377885,0.8351816196464245,hv
84_3,0.2455102953502038,0.13681678936249078,-0.45543172129311676,0.773232307143247,hv
84_30,0.022904244583231106,0.04855675470207571,-0.6227515424645222,0.6699795888879914,hv
84_31,0.10302836674129011,0.12079664102189874,-0.5782138530361376,0.7107778890324784,hv
84_32,0.14201006287096907,0.09956466874718645,-0.5560775804399978,0.7315072065585495,hv
84_33,0.35505856820642756,0.12824711778757808,-0.37611698482781397,0.8199444351399241,hv
84_34,0.06654815783699379,0.08821450905017647,-0.5967347431951789,0.6923920022383501,hv
84_35,0.08564444438655398,0.10585619489849937,-0.5892233126938432,0.7023746702317141,hv
84_36,0.3548472346468328,0.14732627455928127,-0.3700347548381078,0.8190704889704699,hv
84_37,0.007259003015924576,0.030604711818523863,-0.6341670198507253,0.6621052839261148,hv
84_38,0.2377646231363037,0.18381297480528763,-0.46379094733512677,0.7682136656672489,hv
84_39,0.253978582202146,0.14796607906593343,-0.45067351629433833,0.7764047934133066,hv
84_4,0.26478615114040416,0.15837216969961712,-0.4002491344302539,0.7742804411986683,hv
84_40,0.23396001963184263,0.13500631356587325,-0.4781286632312305,0.7701863539906177,hv
84_41,0.3584641621153087,0.12461357646298331,-0.3735310932069162,0.821476437054628,hv
84_42,0.26358678995301027,0.14545522983137726,-0.44958188792831444,0.7824467642084146,hv
84_43,0.241951130010661,0.14110131279858093,-0.47227088585762034,0.7732942885360793,hv
84_44,0.34009134372653865,0.12301234707211724,-0.37665776518943084,0.8134152755188175,hv
84_45,0.02101871782718249,0.05571939752679954,-0.6352777243244457,0.6715466665210708,hv
84_46,0.08695689816613297,0.09832247960348504,-0.584292175205671,0.7026629577652813,hv
84_47,0.24041759276097963,0.15592322914192255,-0.46677249998826814,0.7705393973619192,hv
84_48,0.012156973854641874,0.035212012856519655,-0.6377750526444425,0.6662592049555751,hv
84_49,0.2372058301147874,0.12629884129016003,-0.478893155544198,0.7724921813613852,hv
84_5,0.07393702592721559,0.10525258604767679,-0.5640971678351379,0.6894806080614475,hv
84_50,0.31101147218693287,0.14025573867253677,-0.402086816224331,0.8013670111384152,hv
84_51,0.36475990995865487,0.1323742934314248,-0.3520646004837867,0.8215816135816045,hv
84_52,0.07226180033667579,0.10352705577313738,-0.5974641013205741,0.6953439656484365,hv
84_53,0.1542223016380185,0.1368417560624749,-0.539751975868296,0.734144191973658,hv
84_54,0.18542346825157888,0.14858816938614694,-0.5052664836689327,0.7455364841614754,hv
84_55,0.15594670630188714,0.13786619746951098,-0.5411883538872325,0.7353101070850913,hv
84_56,0.21495837141012747,0.1069007840396865,-0.5011436998861614,0.7641155792053849,hv
84_57,0.35545319064851627,0.123588501922151,-0.3782402736825007,0.8205865130302958,hv
84_58,0.22794639813467996,0.15437617342205184,-0.479321500411999,0.7660081169766166,hv
84_59,0.15357161580833875,0.1359080167014121,-0.539355477409373,0.7335823600383693,hv
84_6,0.031060178187085667,0.06671516978287441,-0.612140641910226,0.6724820159717219,hv
84_60,0.3791035863367187,0.13697250560801835,-0.34412726090609863,0.8282293505049854,hv
84_61,0.0597951231454601,0.08896312433875017,-0.6078395973275886,0.6902781362716848,hv
84_62,0.2942661549072877,0.13756115713171355,-0.42609852996320824,0.7951420343657917,hv
84_63,0.08672451110764183,0.11810032733790861,-0.586012315794195,0.702202688689429,hv
84_64,0.04158437718844467,0.06307423762679826,-0.6177580820391745,0.681083603107431,hv
