idx,subject,acquisition,reconstruction,run,suffix,space,desc,session,task,report_type,chunk,been_on_screen,report,rater,note,usable,dn_action,usable_rev,note_rev,reviewed,idx_fmap,chunk_fmap,from_fmap_corrected_run
24.0,24116,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,ghosting,True,,,,False,,,False
25.0,24120,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
26.0,24123,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
27.0,24128,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
28.0,24135,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
29.0,24137,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
30.0,24138,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
31.0,24156,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,ghosting,True,,,,False,,,False
33.0,24167,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,ghosting,True,,,,False,,,False
34.0,24168,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,ghosting,True,,,,False,,,False
35.0,24169,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
36.0,24174,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
37.0,24176,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
38.0,24177,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
39.0,24180,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
40.0,24186,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
41.0,24187,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
42.0,24192,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
43.0,24204,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
44.0,24226,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
45.0,24227,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
46.0,24232,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
47.0,24264,mprage,prenorm,1.0,T1w,MNI152NLin2009cAsym,,v1,,MNI152NLin2009cAsym,3.0,True,1.0,dn,,True,,,,False,,,False
0.0,20900,,,1.0,bold,,bbregister,v1,mid,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
1.0,20900,,,1.0,bold,,bbregister,v1,rest,bbregister,0.0,True,1.0,ca,Brain looks okay; but some noticeable artifact around face/skull,True,keep,,,False,,,False
2.0,20900,,,1.0,bold,,bbregister,v4,mid,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
3.0,20900,,,1.0,bold,,bbregister,v4,rest,bbregister,0.0,True,1.0,ca,brain looks okay; again some artifact arou,True,keep,,,False,,,False
4.0,21111,,,1.0,bold,,bbregister,v1,mid,bbregister,0.0,True,1.0,ca,EPI extends a bit beyond red outline; asymmetric at y=63;,True,keep,,,False,,,False
5.0,21111,,,1.0,bold,,bbregister,v1,rest,bbregister,0.0,True,1.0,ca,EPI extends a bit beyond red outline; asymmetric at y=63;,True,keep,,,False,,,False
6.0,21111,,,1.0,bold,,bbregister,v5,mid,bbregister,0.0,True,1.0,ca,EPI extends a bit beyond red outline; asymmetric at y=63;,True,keep,,,False,,,False
7.0,21111,,,1.0,bold,,bbregister,v5,rest,bbregister,0.0,True,1.0,ca,EPI extends a bit beyond red outline; asymmetric at y=63;,True,keep,,,False,,,False
8.0,21250,,,1.0,bold,,bbregister,v1,mid,bbregister,0.0,True,1.0,dn,,True,review,True,,True,0.0,0.0,True
9.0,21250,,,1.0,bold,,bbregister,v1,rest,bbregister,0.0,True,1.0,dn,,True,keep,,,False,1.0,0.0,True
10.0,21669,,,1.0,bold,,bbregister,v1,mid,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
11.0,21669,,,1.0,bold,,bbregister,v1,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
12.0,21670,,,1.0,bold,,bbregister,v1,mid,bbregister,0.0,False,-1.0,ca,;,True,keep,,,False,,,False
13.0,21670,,,1.0,bold,,bbregister,v1,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
14.0,21723,,,1.0,bold,,bbregister,v1,mid,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
15.0,21723,,,1.0,bold,,bbregister,v1,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
16.0,21723,,,1.0,bold,,bbregister,v4,mid,bbregister,0.0,True,1.0,ca,some anterior 'stretching' artifact on EPI at y=7;,True,keep,,,False,,,False
17.0,21723,,,1.0,bold,,bbregister,v4,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
18.0,21748,,,1.0,bold,,bbregister,o10,mid,bbregister,0.0,True,1.0,ca,noticeable dropout;,True,do,,,False,,,False
19.0,21748,,,2.0,bold,,bbregister,o10,mid,bbregister,0.0,True,1.0,ca,noticeable dropout;,True,do,,,False,,,False
20.0,21748,,,1.0,bold,,bbregister,o10,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
21.0,21748,,,1.0,bold,,bbregister,o12,mid,bbregister,0.0,True,1.0,ca,noticeable dropout;,True,do,,,False,,,False
22.0,21748,,,1.0,bold,,bbregister,o12,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
23.0,21748,,,1.0,bold,,bbregister,o4,mid,bbregister,0.0,True,1.0,ca,noticeable dropout;,True,do,,,False,,,False
24.0,21748,,,1.0,bold,,bbregister,o4,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
25.0,21748,,,1.0,bold,,bbregister,v1o1,mid,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
26.0,21748,,,2.0,bold,,bbregister,v1o1,mid,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
27.0,21748,,,1.0,bold,,bbregister,v1o1,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
28.0,21748,,,1.0,bold,,bbregister,v2,mid,bbregister,0.0,True,1.0,ca,;,True,do,,,False,,,False
29.0,21748,,,2.0,bold,,bbregister,v2,mid,bbregister,0.0,True,1.0,ca,noticeable dropout; left temporal lobe,True,do,,,False,,,False
30.0,21748,,,1.0,bold,,bbregister,v2,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
31.0,21748,,,1.0,bold,,bbregister,v3,mid,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
32.0,21748,,,2.0,bold,,bbregister,v3,mid,bbregister,0.0,True,0.0,ca,EPI image dark;,True,review,True,,True,,,False
33.0,21748,,,1.0,bold,,bbregister,v3,rest,bbregister,0.0,True,0.0,ca,EPI image dark;,True,review,True,,True,,,False
34.0,21748,,,1.0,bold,,bbregister,v4,mid,bbregister,0.0,True,1.0,ca,EPI slightly dark;,True,keep,,,False,,,False
35.0,21748,,,1.0,bold,,bbregister,v4,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
36.0,22127,,,1.0,bold,,bbregister,v1,mid,bbregister,0.0,True,1.0,ca,Some anterior EPI 'stretch' at z=6;,True,keep,,,False,,,False
37.0,22127,,,1.0,bold,,bbregister,v1,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
38.0,22127,,,1.0,bold,,bbregister,v6,mid,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
39.0,22127,,,1.0,bold,,bbregister,v6,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
40.0,22228,,,1.0,bold,,bbregister,v1,mid,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
41.0,22228,,,1.0,bold,,bbregister,v1,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
42.0,22228,,,1.0,bold,,bbregister,v2,mid,bbregister,0.0,True,0.0,ca,Some anterior EPI stretch;,True,keep,,,False,,,False
43.0,22228,,,1.0,bold,,bbregister,v2,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
44.0,22228,,,1.0,bold,,bbregister,v3,mid,bbregister,0.0,True,1.0,ca,Messy EPI lineup around edges;,True,drop,,,False,,,False
45.0,22228,,,2.0,bold,,bbregister,v3,rest,bbregister,0.0,True,1.0,ca,EPI a bit dark;,False,keep,False,,True,,,False
46.0,22279,,,1.0,bold,,bbregister,v1,mid,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
47.0,22279,,,1.0,bold,,bbregister,v1,rest,bbregister,0.0,True,1.0,ca,;,True,keep,,,False,,,False
48.0,22279,,,2.0,bold,,bbregister,v1,rest,bbregister,0.0,True,-1.0,ca,;,True,keep,,,False,,,False
49.0,22279,,,1.0,bold,,bbregister,v2,mid,bbregister,0.0,True,-1.0,ca,Some anterior EPI stretch and temporal lobe dropout;,True,do,,,False,,,False
0.0,22279,,,1.0,bold,,bbregister,v2,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
11.0,22409,,,1.0,bold,,bbregister,v1,mid,bbregister,1.0,True,1.0,dn,do,True,,,,False,,,False
12.0,22409,,,1.0,bold,,bbregister,v1,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
13.0,22409,,,1.0,bold,,bbregister,v2,mid,bbregister,1.0,True,1.0,dn,do,True,,,,False,,,False
14.0,22409,,,1.0,bold,,bbregister,v2,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
15.0,22409,,,1.0,bold,,bbregister,v3,mid,bbregister,1.0,True,1.0,dn,do,True,,,,False,,,False
16.0,22409,,,1.0,bold,,bbregister,v3,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
17.0,22477,,,1.0,bold,,bbregister,o4,mid,bbregister,1.0,True,1.0,dn,do,True,,,,False,,,False
18.0,22477,,,1.0,bold,,bbregister,o4,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
19.0,22477,,,1.0,bold,,bbregister,v1,mid,bbregister,1.0,True,1.0,dn,do,True,,,,False,,,False
20.0,22477,,,1.0,bold,,bbregister,v1,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
21.0,22477,,,1.0,bold,,bbregister,v2o1,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
22.0,22477,,,1.0,bold,,bbregister,v3,mid,bbregister,1.0,True,1.0,dn,do,True,,,,False,,,False
23.0,22477,,,1.0,bold,,bbregister,v3,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
24.0,22477,,,1.0,bold,,bbregister,v4,mid,bbregister,1.0,True,1.0,dn,do,True,,,,False,,,False
25.0,22477,,,1.0,bold,,bbregister,v4,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
26.0,22686,,,1.0,bold,,bbregister,v1,mid,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
27.0,22686,,,1.0,bold,,bbregister,v1,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
28.0,22686,,,1.0,bold,,bbregister,v2,mid,bbregister,1.0,True,1.0,dn,do,True,,,,False,,,False
29.0,22686,,,1.0,bold,,bbregister,v2,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
30.0,22686,,,1.0,bold,,bbregister,v3,mid,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
31.0,22686,,,1.0,bold,,bbregister,v3,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
32.0,22686,,,1.0,bold,,bbregister,v4,mid,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
33.0,22686,,,1.0,bold,,bbregister,v4,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
34.0,22686,,,1.0,bold,,bbregister,v7,mid,bbregister,1.0,True,1.0,dn,do,True,,,,False,,,False
35.0,22686,,,1.0,bold,,bbregister,v7,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
36.0,22694,,,1.0,bold,,bbregister,v1,mid,bbregister,1.0,True,0.0,dn,review; very dark bold image,False,,False,Very weird issue with brain mask.,True,,,False
37.0,22694,,,1.0,bold,,bbregister,v1,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
38.0,22695,,,1.0,bold,,bbregister,v1,mid,bbregister,1.0,True,1.0,dn,do,True,,,,False,,,False
39.0,22695,,,1.0,bold,,bbregister,v1,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
40.0,22698,,,1.0,bold,,bbregister,v1,mid,bbregister,1.0,True,1.0,dn,do,True,,,,False,,,False
41.0,22698,,,2.0,bold,,bbregister,v1,mid,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
42.0,22698,,,1.0,bold,,bbregister,v1,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
43.0,22698,,,1.0,bold,,bbregister,v4,mid,bbregister,1.0,True,0.0,dn,review; do distortion,True,,True,,True,,,False
44.0,22698,,,1.0,bold,,bbregister,v4,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
45.0,22699,,,1.0,bold,,bbregister,v1,mid,bbregister,1.0,True,0.0,dn,review; brain missing,False,,False,confirmed bad mask,True,,,False
46.0,22699,,,1.0,bold,,bbregister,v1,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
47.0,22699,,,1.0,bold,,bbregister,v2,mid,bbregister,1.0,True,1.0,dn,do,True,,,,False,,,False
48.0,22699,,,1.0,bold,,bbregister,v2,rest,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
49.0,22699,,,1.0,bold,,bbregister,v4,mid,bbregister,1.0,True,1.0,dn,,True,,,,False,,,False
0.0,22699,,,1.0,bold,,bbregister,v4,rest,bbregister,2.0,True,1.0,dn,,True,,True,"Chunk missing from superior aspect of brain mask, but ok otherwise",True,,,False
1.0,22749,,,1.0,bold,,bbregister,v1,mid,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
2.0,22749,,,2.0,bold,,bbregister,v1,mid,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
3.0,22749,,,1.0,bold,,bbregister,v1,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
4.0,22749,,,1.0,bold,,bbregister,v6,mid,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
5.0,22749,,,1.0,bold,,bbregister,v6,rest,bbregister,2.0,True,1.0,dn,,False,,False,weird mask error,True,,,False
6.0,22749,,,1.0,bold,,bbregister,v7,mid,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
7.0,22749,,,1.0,bold,,bbregister,v7,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
8.0,22812,,,1.0,bold,,bbregister,v1,mid,bbregister,2.0,True,1.0,dn,do,True,,,,False,,,False
9.0,22812,,,1.0,bold,,bbregister,v1,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
10.0,22812,,,1.0,bold,,bbregister,v4,mid,bbregister,2.0,True,1.0,dn,do,True,,,,False,,,False
11.0,22812,,,1.0,bold,,bbregister,v4,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
12.0,22859,,,1.0,bold,,bbregister,i5,mid,bbregister,2.0,True,1.0,dn,do,True,,,,False,,,False
13.0,22859,,,1.0,bold,,bbregister,i5,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
14.0,22892,,,1.0,bold,,bbregister,v1,mid,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
15.0,22892,,,1.0,bold,,bbregister,v1,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
16.0,22892,,,1.0,bold,,bbregister,v2,mid,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
17.0,22892,,,1.0,bold,,bbregister,v2,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
18.0,22892,,,2.0,bold,,bbregister,v2,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
19.0,22893,,,1.0,bold,,bbregister,v1,mid,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
20.0,22893,,,1.0,bold,,bbregister,v1,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
21.0,23015,,,1.0,bold,,bbregister,v1,mid,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
22.0,23015,,,1.0,bold,,bbregister,v1,rest,bbregister,2.0,True,1.0,dn,,False,,False,,True,,,False
23.0,23015,,,1.0,bold,,bbregister,v6,mid,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
24.0,23015,,,1.0,bold,,bbregister,v6,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
25.0,23015,,,1.0,bold,,bbregister,v7,mid,bbregister,2.0,True,1.0,dn,do,True,,,,False,,,False
26.0,23015,,,1.0,bold,,bbregister,v7,rest,bbregister,2.0,True,0.0,dn,do,False,,False,,True,,,False
27.0,23017,,,1.0,bold,,bbregister,o4,mid,bbregister,2.0,True,1.0,dn,do,True,,,,False,,,False
28.0,23017,,,1.0,bold,,bbregister,o4,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
29.0,23017,,,1.0,bold,,bbregister,o8,mid,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
30.0,23017,,,1.0,bold,,bbregister,o8,rest,bbregister,2.0,True,1.0,dn,,False,,False,dura/skull included in mask around right temporal lobe,True,,,False
31.0,23017,,,1.0,bold,,bbregister,v1o1,mid,bbregister,2.0,True,1.0,dn,do,True,,,,False,,,False
32.0,23017,,,1.0,bold,,bbregister,v1o1,rest,bbregister,2.0,True,1.0,dn,do,True,,,,False,,,False
33.0,23017,,,1.0,bold,,bbregister,v2o12,mid,bbregister,2.0,True,1.0,dn,do,True,,,,False,,,False
34.0,23017,,,1.0,bold,,bbregister,v2o12,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
35.0,23017,,,1.0,bold,,bbregister,v3,mid,bbregister,2.0,True,1.0,dn,do,True,,,,False,,,False
36.0,23017,,,1.0,bold,,bbregister,v3,rest,bbregister,2.0,True,1.0,dn,do,True,,,,False,,,False
37.0,23108,,,1.0,bold,,bbregister,v1,mid,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
38.0,23108,,,1.0,bold,,bbregister,v1,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
39.0,23108,,,1.0,bold,,bbregister,v2,mid,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
40.0,23108,,,1.0,bold,,bbregister,v2,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
41.0,23108,,,1.0,bold,,bbregister,v4,mid,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
42.0,23108,,,1.0,bold,,bbregister,v4,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
43.0,23170,,,1.0,bold,,bbregister,v1,mid,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
44.0,23170,,,1.0,bold,,bbregister,v1,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
45.0,23199,,,1.0,bold,,bbregister,v1,mid,bbregister,2.0,True,1.0,dn,do,True,,,,False,,,False
46.0,23199,,,1.0,bold,,bbregister,v1,rest,bbregister,2.0,True,1.0,dn,do,True,,,,False,,,False
47.0,23204,,,1.0,bold,,bbregister,v1,mid,bbregister,2.0,True,1.0,dn,do,True,,,,False,,,False
48.0,23204,,,1.0,bold,,bbregister,v1,rest,bbregister,2.0,True,1.0,dn,,True,,,,False,,,False
49.0,23284,,,1.0,bold,,bbregister,v1,mid,bbregister,2.0,True,1.0,dn,do,True,,,,False,,,False
0.0,23284,,,1.0,bold,,bbregister,v1,rest,bbregister,3.0,True,1.0,dn,,True,,,,False,,,False
5.0,23303,,,1.0,bold,,bbregister,v1,mid,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
6.0,23303,,,1.0,bold,,bbregister,v1,rest,bbregister,3.0,True,1.0,dn,,True,,,,False,,,False
7.0,23303,,,1.0,bold,,bbregister,v2,mid,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
8.0,23303,,,1.0,bold,,bbregister,v2,rest,bbregister,3.0,True,1.0,dn,,True,,,,False,,,False
9.0,23303,,,1.0,bold,,bbregister,v4,mid,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
10.0,23303,,,1.0,bold,,bbregister,v4,rest,bbregister,3.0,True,1.0,dn,,True,,,,False,,,False
27.0,23457,,,1.0,bold,,bbregister,v1,mid,bbregister,3.0,True,0.0,dn,review; very dark brain,False,,False,lots of skull inclusions in brain mask,True,,,False
28.0,23457,,,1.0,bold,,bbregister,v1,rest,bbregister,3.0,True,0.0,dn,fov,False,,False,"some misses on brain mask, weird flickering of regions over time.",True,,,False
29.0,23457,,,1.0,bold,,bbregister,v4,mid,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
30.0,23457,,,2.0,bold,,bbregister,v4,mid,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
31.0,23457,,,1.0,bold,,bbregister,v4,rest,bbregister,3.0,True,1.0,dn,,True,,,,False,,,False
32.0,23458,,,1.0,bold,,bbregister,v1,mid,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
33.0,23458,,,1.0,bold,,bbregister,v1,rest,bbregister,3.0,True,1.0,dn,,True,,,,False,,,False
34.0,23458,,,1.0,bold,,bbregister,v2,mid,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
35.0,23458,,,1.0,bold,,bbregister,v2,rest,bbregister,3.0,True,1.0,dn,,True,,,,False,,,False
36.0,23458,,,1.0,bold,,bbregister,v4,mid,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
37.0,23458,,,1.0,bold,,bbregister,v4,rest,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
38.0,23458,,,1.0,bold,,bbregister,v7,mid,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
39.0,23458,,,1.0,bold,,bbregister,v7,rest,bbregister,3.0,True,1.0,dn,,True,,,,False,,,False
40.0,23490,,,1.0,bold,,bbregister,v1,mid,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
41.0,23490,,,1.0,bold,,bbregister,v1,rest,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
42.0,23490,,,1.0,bold,,bbregister,v2,mid,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
43.0,23490,,,1.0,bold,,bbregister,v2,rest,bbregister,3.0,True,1.0,dn,,True,,,,False,,,False
44.0,23490,,,1.0,bold,,bbregister,v3,mid,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
45.0,23490,,,1.0,bold,,bbregister,v3,rest,bbregister,3.0,True,1.0,dn,,True,,,,False,,,False
46.0,23490,,,1.0,bold,,bbregister,v4,mid,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
47.0,23490,,,1.0,bold,,bbregister,v4,rest,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
48.0,23490,,,1.0,bold,,bbregister,v7,mid,bbregister,3.0,True,1.0,dn,do,True,,,,False,,,False
49.0,23490,,,1.0,bold,,bbregister,v7,rest,bbregister,3.0,True,1.0,dn,,True,,,,False,,,False
0.0,23495,,,1.0,bold,,bbregister,v1,mid,bbregister,4.0,True,0.0,dn,review; do,False,,False,,True,,,False
1.0,23495,,,1.0,bold,,bbregister,v1,rest,bbregister,4.0,True,0.0,dn,do,False,,False,dropout + huge SDC distortion trying to correct for it.,True,,,False
2.0,23495,,,1.0,bold,,bbregister,v4,mid,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
3.0,23495,,,1.0,bold,,bbregister,v4,rest,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
4.0,23501,,,1.0,bold,,bbregister,v1,mid,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
5.0,23501,,,1.0,bold,,bbregister,v1,rest,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
6.0,23502,,,1.0,bold,,bbregister,v1,mid,bbregister,4.0,True,1.0,dn,do,True,,,,False,,,False
7.0,23502,,,1.0,bold,,bbregister,v1,rest,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
8.0,23502,,,1.0,bold,,bbregister,v2,mid,bbregister,4.0,True,1.0,dn,do,True,,,,False,,,False
9.0,23502,,,1.0,bold,,bbregister,v2,rest,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
10.0,23502,,,1.0,bold,,bbregister,v3,mid,bbregister,4.0,True,1.0,dn,do,True,,,,False,,,False
11.0,23502,,,1.0,bold,,bbregister,v3,rest,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
12.0,23502,,,1.0,bold,,bbregister,v4,mid,bbregister,4.0,True,1.0,dn,do,True,,,,False,,,False
13.0,23502,,,1.0,bold,,bbregister,v4,rest,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
14.0,23513,,,1.0,bold,,bbregister,v1,mid,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
15.0,23513,,,1.0,bold,,bbregister,v1,rest,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
16.0,23513,,,1.0,bold,,bbregister,v2,mid,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
17.0,23513,,,1.0,bold,,bbregister,v2,rest,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
18.0,23513,,,1.0,bold,,bbregister,v3,mid,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
19.0,23513,,,1.0,bold,,bbregister,v3,rest,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
20.0,23513,,,1.0,bold,,bbregister,v4,mid,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
21.0,23513,,,1.0,bold,,bbregister,v4,rest,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
22.0,23513,,,1.0,bold,,bbregister,v6,mid,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
23.0,23513,,,1.0,bold,,bbregister,v6,rest,bbregister,4.0,True,1.0,dn,,True,,,,False,,,False
24.0,23513,,,1.0,bold,,bbregister,v7,mid,bbregister,4.0,True,1.0,dn,do,True,,,,False,,,False
